StartDate,EndDate,Progress,Duration__in_seconds_,Finished,Age,Edu,Race,Politics,PRegion,Region,SES,G,G_9_TEXT,FamRace,DispMC,ContMC,S1,S2,S3,S4,Attention,S5,S6,S7,S8,S9,N1,N2,N3,N4,N5,N6,N7,clean,wash,six,mask,closed,number,more,VaccineY,HaveCOVID,HadCOVID,MC1,MC2,MC3,MC4,MC5,MC6,VaccineIntention,MandatoryVaccine,PrivatizationSupport,PublicHealthInvest,HealthTaxIncrease,EmergencyAssistanceSupport,MR1,MR2,MR3,MR4,MR5,MR6,MR7,MR8,ID1,ID2,ID3,ID4,FL_18_DO_RacismCondition,FL_18_DO_Control,S2R,S4R,S6R,S7R,S9R,N5R,N6R,moreR,numberR,MC4R,MC5R,fullpriR,MR2R,ID1R,ID3R,Condition,Severity,Normalcy,HealthBehaviors,Disparities,ModRace,WhiteID
2/10/2021 6:17:03,2/10/2021 6:28:50,100,706,1,32,8,1,9,5,5,4,1, ,3,1, ,7,2,7,1,5,7,1,2,7,1,2,3,1,2,5,6,4,6,5,6,5,4,6,6,2,4,4,5,5,6,5,5,5,7,1,1,7,5,7,4,4,4,6,5,1,1,1,4,4,4,4,1, ,6,7,7,6,7,3,2,2,2,3,3,7,4,4,4,1,6.77777777777778,2.42857142857143,4.33333333333333,4.8,2.85714285714286,4
2/10/2021 6:28:44,2/10/2021 6:29:33,100,48,1,32,5,4,43,5,5,3,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:10:40,2/10/2021 6:29:36,100,1135,1,21,7,1,0,5,5,3,0, ,1,1, ,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,7,3,1,2,4,4,7,7,7,1,1,7,7,7,1,7,5,7,1,7,1,3,1,1,1,1,7,1,7,1,1, ,7,7,7,7,7,1,1,7,5,7,7,7,1,1,1,1,7,1,6.66666666666667,7,1,1
2/10/2021 6:29:35,2/10/2021 6:30:07,100,32,1,24,8,4,66,5,5,4,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:23:34,2/10/2021 6:30:27,100,412,1,33,9,1,71,5,5,6,1, ,2, ,1,6,6,7,6,5,5,4,5,6,7,5,5,6,7,7,6,6,6,5,5,6,5,5,6,1,1,2,5,5,5,5,5,5,5,6,5,6,6,6,5,6,7,7,6,6,7,7,5,5,6,6, ,1,2,2,4,3,1,1,2,2,3,3,3,3,2,3,2,0,4,4.57142857142857,4.5,4.6,5.71428571428571,5.5
2/10/2021 6:23:51,2/10/2021 6:31:29,100,457,1,51,9,1,100,5,5,5,0, ,3,1, ,5,1,7,4,5,5,7,4,3,7,7,7,6,7,1,1,6,7,7,5,7,4,3,3,2,4,4,6,5,5,4,7,2,3,1,5,5,1,1,2,1,1,7,2,1,1,4,3,2,1,1,1, ,7,4,1,4,1,7,7,5,5,4,1,3,7,5,7,1,4.11111111111111,6.71428571428571,6,3.8,2.57142857142857,1.5
2/10/2021 6:30:38,2/10/2021 6:31:33,100,55,1,31,8,4,50,5,5,6,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:20:09,2/10/2021 6:32:07,100,718,1,22,8,1,41,5,5,1,0, ,2,2, ,7,1,7,1,5,7,1,1,4,7,1,3,5,3,5,6,1,7,3,7,7,1,1,1,2,4,4,1,4,1,4,7,2,1,1,1,7,1,7,7,6,4,7,5,1,1,7,1,7,1,7,1, ,7,7,7,7,1,3,2,7,7,4,1,7,2,7,7,1,6,2.57142857142857,6.33333333333333,1.8,3.85714285714286,7
2/10/2021 6:02:13,2/10/2021 6:33:06,100,1853,1,66,8,1,100,5,5,4,0, ,4,1, ,7,2,7,1,5,7,1,1,7,1,5,1,1,1,7,4,1,7,7,7,7,7,1,1,2,4,1,6,7,7,7,7,7,7,7,2,7,2,7,1,7,4,1,1,6,1,1,7,1,6,2,1, ,6,7,7,7,7,1,4,7,7,1,1,6,1,1,2,1,6.88888888888889,2,7,5.6,2.14285714285714,1.5
2/10/2021 6:15:12,2/10/2021 6:34:09,100,1136,1,32,6,1,61,5,5,3,1, ,3,1, ,7,1,7,1,5,7,1,1,3,3,4,3,3,4,4,4,4,7,7,7,7,5,2,1,2,4,4,7,6,7,6,7,6,7,1,1,7,1,7,1,7,1,7,1,1,1,1,7,1,7,7,1, ,7,7,7,7,5,4,4,7,6,2,1,7,1,1,1,1,6.33333333333333,3.71428571428571,6.83333333333333,5.4,1,4
2/10/2021 6:34:01,2/10/2021 6:34:49,100,48,1,35,8,5,100,5,5,4,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:27:59,2/10/2021 6:35:26,100,446,1,52,8,1,89,5,5,6,1, ,3, ,1,7,4,7,1,5,7,1,1,7,1,7,7,7,7,1,1,4,7,7,6,7,4,5,4,2,4,4,1,1,7,1,7,1,7,7,7,7,7,7,1,7,4,7,1,1,1,1,7,1,7,1, ,1,4,7,7,7,7,7,7,4,3,7,1,1,1,1,1,0,6.66666666666667,6.57142857142857,5.66666666666667,2.2,1.42857142857143,1
2/10/2021 6:06:29,2/10/2021 6:35:48,100,1758,1,42,8,1,42,5,5,6,1, ,2, ,1,7,6,7,1,5,7,5,1,7,2,3,3,5,2,5,4,3,7,7,6,7,3,4,3,2,4,4,4,3,6,4,7,2,7,7,5,7,6,7,2,6,4,5,4,3,2,6,5,3,6,2, ,1,2,7,3,7,6,3,4,5,4,4,1,3,2,3,2,0,5.88888888888889,3.28571428571429,6,3.2,3.28571428571429,2.5
2/10/2021 6:28:07,2/10/2021 6:36:10,100,483,1,30,7,1,38,2,5,2,0, ,2,1, ,7,1,7,1,5,7,1,4,5,1,2,2,2,2,5,7,2,3,5,6,7,7,2,3,2,4,3,5,6,6,2,1,6,7,7,1,7,6,6,1,6,2,5,3,1,2,2,5,3,4,3,1, ,7,7,7,4,7,3,1,5,6,6,7,7,2,3,4,1,6.44444444444444,2,5.33333333333333,6,1.85714285714286,3
2/10/2021 6:14:40,2/10/2021 6:36:52,100,1331,1,43,8,1,52,3,3,3,0, ,2,1, ,7,1,7,1,5,7,1,1,7,1,3,1,4,4,2,2,1,7,7,7,7,7,5,4,2,4,4,7,7,7,4,1,7,7,7,1,7,4,4,1,7,1,3,1,1,1,1,1,1,7,1,1, ,7,7,7,7,7,6,6,4,3,4,7,7,1,7,1,1,7,3.57142857142857,5.83333333333333,7,1,1
2/10/2021 6:33:10,2/10/2021 6:37:25,100,255,1,32,5,4,10,6,6,3,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:26:45,2/10/2021 6:38:04,100,678,1,45,8,1,100,6,6,2,1, ,3, ,1,4,7,4,4,5,2,7,1,1,7,7,7,7,7,1,1,7,7,7,7,7,6,1,4,2,3,3,1,1,1,1,7,1,1,1,1,1,1,3,7,1,1,3,1,7,1,4,7,1,7,1, ,1,1,4,1,7,1,7,7,4,7,7,1,7,7,1,1,0,2.77777777777778,7,6.5,1,4,1
2/10/2021 6:28:22,2/10/2021 6:39:13,100,650,1,48,7,1,29,6,6,3,1, ,4, ,1,7,1,7,1,5,6,1,1,7,3,2,3,4,2,5,5,2,6,6,4,7,2,1,1,2,4,2,4,6,6,4,7,4,7,4,5,7,6,5,1,5,2,1,4,4,2,2,1,1,7,1, ,1,7,7,7,7,5,3,3,7,7,4,1,3,3,7,1,0,6.66666666666667,2.71428571428571,6.16666666666667,4.2,2.57142857142857,1
2/10/2021 6:37:56,2/10/2021 6:40:10,100,134,1,43,5,4,51,5,5,3,1, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:28:02,2/10/2021 6:40:24,100,742,1,42,8,1,100,4,4,6,1, ,4, ,1,5,5,7,3,5,7,1,6,1,7,1,5,6,5,1,4,4,7,7,7,7,6,4,4,2,4,3,1,1,1,1,7,1,6,3,1,7,5,5,1,4,4,7,1,1,6,7,4,1,1,1, ,1,3,5,7,2,1,7,4,4,4,7,1,7,4,4,7,0,4.22222222222222,4.57142857142857,6,1,3.42857142857143,1
2/10/2021 6:40:15,2/10/2021 6:41:36,100,81,1,52,7,5,34,3,3,6,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:35:01,2/10/2021 6:42:05,100,423,1,3,8,1,16,5,5,6,0, ,2, ,1,7,1,7,1,5,7,1,1,7,1,2,2,1,1,7,7,1,7,7,7,7,7,1,3,2,4,4,1,7,5,1,7,3,7,7,1,7,6,7,1,6,1,7,6,1,1,1,7,1,7,1, ,1,7,7,7,7,7,1,1,5,7,7,1,7,2,1,1,0,7,1.28571428571429,6.66666666666667,3.4,1.85714285714286,1
2/10/2021 6:33:04,2/10/2021 6:44:28,100,683,1,3,9,1,77,5,5,6,1, ,4,1, ,6,5,5,3,5,5,7,6,6,5,4,5,6,5,5,6,7,6,4,4,4,5,4,3,1,2,3,6,4,4,5,5,7,5,6,5,5,6,5,5,4,5,6,5,7,5,6,6,6,6,6,1, ,3,5,1,2,3,3,2,5,4,3,3,3,4,2,2,1,4,4.57142857142857,4.5,4.8,5.28571428571429,6
2/10/2021 6:18:56,2/10/2021 6:46:20,100,1643,1,59,9,1,50,5,5,6,1, ,3, ,1,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,7,1,1,2,4,4,1,1,1,1,7,1,7,7,1,7,1,7,1,7,1,7,1,1,1,1,7,1,7,1, ,1,7,7,7,7,7,1,1,7,7,7,1,7,1,1,1,0,7,1,7,1,1,1
2/10/2021 6:46:01,2/10/2021 6:46:35,100,34,1,41,5,4,0,3,3,5,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:45:17,2/10/2021 6:46:39,100,82,1,27,7,4,83,3,3,3,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:43:36,2/10/2021 6:47:50,100,253,1,47,5,4,70,3,5,4,1, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:34:24,2/10/2021 6:48:29,100,845,1,34,9,1,29,5,5,6,1, ,2, ,1,7,6,7,1,5,6,3,1,7,2,2,3,6,5,6,4,5,7,7,6,6,6,6,4,2,4,4,5,3,4,4,5,5,7,6,2,7,7,7,1,7,3,7,3,1,1,1,7,4,7,4, ,1,2,7,5,7,6,2,4,4,2,4,3,6,1,1,1,0,6,3.85714285714286,5.33333333333333,4,1.57142857142857,4
2/10/2021 6:39:54,2/10/2021 6:48:49,100,534,1,40,9,1,100,3,3,6,1, ,3, ,2,7,7,4,4,5,7,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,4,4,2,4,3,4,4,4,4,4,4,7,4,1,7,1,4,7,1,1,7,7,1,1,7,7,1,7,7, ,1,1,4,4,4,4,4,4,4,4,4,4,7,7,1,1,0,4.33333333333333,4,6,4,4.42857142857143,4
2/10/2021 6:43:17,2/10/2021 6:49:09,100,352,1,42,8,1,70,6,6,6,1, ,4, ,1,7,1,7,1,5,7,1,1,7,1,3,1,1,1,7,7,1,7,7,7,7,6,1,1,2,4,4,6,5,6,4,6,5,7,6,1,7,4,7,1,6,5,7,4,1,3,2,7,1,7,1, ,1,7,7,7,7,7,1,1,7,7,4,2,7,2,1,1,0,7,1.28571428571429,7,4.8,2.57142857142857,1
2/10/2021 6:49:12,2/10/2021 6:50:10,100,57,1,30,8,4,0,3,3,2,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:40:51,2/10/2021 6:52:45,100,714,1,64,9,1,1,5,5,6,0, ,4,1, ,7,1,7,1,5,7,1,1,7,4,4,3,3,4,5,6,3,7,7,7,7,5,3,3,2,4,4,7,7,7,4,2,7,7,7,1,7,5,5,1,2,2,5,4,5,3,3,3,2,4,4,1, ,7,7,7,7,4,3,2,5,5,4,6,7,6,5,4,1,6.66666666666667,3.14285714285714,6.33333333333333,6.8,3.42857142857143,3
2/10/2021 6:43:31,2/10/2021 6:54:59,100,687,1,55,4,1,77,5,5,2,0, ,3, ,1,7,1,7,1,5,7,1,1,6,1,1,1,1,1,7,7,1,7,7,7,7,7,1,1,2,4,2,7,7,7,1,1,7,7,7,1,7,7,7,1,7,1,7,1,1,1,1,7,1,7,1, ,1,7,7,7,7,7,1,1,7,7,7,7,7,1,1,1,0,6.88888888888889,1,7,7,1,1
2/10/2021 6:54:44,2/10/2021 6:55:37,100,53,1,23,8,4,50,6,6,3,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:45:22,2/10/2021 6:55:54,100,632,1,44,4,1,17,6,6,1,1, ,2,1, ,6,2,6,2,5,5,2,2,6,2,2,2,2,2,6,6,2,6,6,6,6,4,2,2,2,4,4,4,4,4,4,6,3,3,2,2,7,3,7,2,4,4,3,3,3,3,4,5,6,5,6,1, ,6,6,6,6,6,2,2,6,6,4,2,6,4,3,3,1,5.88888888888889,2,6,3.4,3.28571428571429,6
2/10/2021 6:45:14,2/10/2021 6:56:07,100,652,1,19,8,1,50,3,5,4,1, ,1, ,1,7,1,7,1,5,7,1,1,7,1,5,2,7,4,5,5,4,7,5,5,7,3,5,5,2,3,3,1,4,4,5,7,1,7,7,2,7,7,7,1,7,7,5,5,7,1,1,7,1,7,1, ,1,7,7,7,7,7,3,3,3,3,3,1,6,1,1,1,0,7,4,5,2.2,3.28571428571429,1
2/10/2021 6:56:20,2/10/2021 6:57:07,100,46,1,24,8,4,8,5,5,5,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 5:55:38,2/10/2021 6:57:15,100,3696,1,32,6,1,100,5,5,4,0, ,4, ,1,7,3,5,1,5,7,3,1,3,7,4,6,5,5,5,4,5,3,7,6,7,5,2,1,2,4,3,1,1,1,7,7,1,6,1,1,7,4,4,2,4,4,6,4,1,1,5,4,4,7,4, ,1,5,7,5,7,1,3,4,7,6,1,1,7,4,4,1,0,5.22222222222222,4.57142857142857,6,1,3,4
2/10/2021 6:49:03,2/10/2021 6:59:11,100,608,1,37,8,1,80,6,5,6,1, ,2, ,1,7,1,7,1,5,7,1,1,2,1,2,2,5,1,7,7,1,7,7,7,7,1,5,4,2,4,4,1,5,6,1,7,1,7,7,6,7,7,7,1,7,2,7,7,1,1,1,7,1,7,1, ,1,7,7,7,7,7,1,1,4,3,7,1,2,1,1,1,0,6.44444444444444,1.85714285714286,5.83333333333333,2.8,2,1
2/10/2021 6:57:02,2/10/2021 7:00:15,100,192,1,40,7,4,100,5,5,6,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 7:00:08,2/10/2021 7:02:33,100,145,1,26,8,4,50,3,3,6,1, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:55:23,2/10/2021 7:03:50,100,507,1,21,5,1,80,6,6,5,0, ,4,1, ,3,7,2,7,5,2,7,6,1,7,7,7,7,7,1,1,7,3,7,5,7,4,4,5,2,4,3,5,2,2,3,6,1,1,1,6,2,1,1,5,1,3,6,4,5,1,3,7,1,7,1,1, ,1,1,1,2,1,7,7,3,4,5,2,2,7,1,1,1,1.55555555555556,7,4.83333333333333,2.4,4,1
2/10/2021 7:02:30,2/10/2021 7:03:55,100,85,1,44,5,4,100,5,3,3,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:52:46,2/10/2021 7:04:21,100,695,1,50,8,1,50,5,5,6,0, ,3,1, ,7,3,7,1,5,7,2,1,6,2,2,2,4,2,6,6,2,7,7,7,7,7,2,1,2,4,4,4,4,4,4,6,4,7,2,3,7,5,5,1,2,3,7,2,1,1,1,1,1,7,1,1, ,5,7,6,7,6,2,2,7,6,4,2,5,6,7,1,1,6.44444444444444,2.28571428571429,6.83333333333333,3.6,2.14285714285714,1
2/10/2021 6:46:24,2/10/2021 7:07:08,100,1244,1,25,6,1,20,5,5,6,0, ,2, ,1,7,1,7,1,5,7,1,6,7,2,2,2,2,2,6,7,3,7,7,6,7,7,3,1,2,3,3,4,6,6,3,3,5,7,7,1,7,4,5,1,7,2,4,1,1,1,1,3,5,7,3, ,1,7,7,7,2,6,2,1,7,5,5,5,7,1,5,1,0,6.33333333333333,2,6.5,5.2,1.14285714285714,4
2/10/2021 6:45:25,2/10/2021 7:08:22,100,1377,1,33,6,1,58,3,3,4,0, ,2,2, ,7,2,6,1,5,4,2,3,6,1,5,5,5,5,3,5,3,6,5,6,7,4,4,3,2,4,4,3,3,2,3,6,2,7,1,4,7,2,7,3,4,2,7,1,1,1,1,3,3,7,4,1, ,6,7,6,5,7,5,3,5,4,5,2,4,4,5,1,1,6,4.42857142857143,5.5,2.4,1.85714285714286,3.5
2/10/2021 7:08:58,2/10/2021 7:09:42,100,43,1,27,9,5,53,3,3,6,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 7:03:05,2/10/2021 7:10:29,100,444,1,46,8,1,40,6,3,4,0, ,3, ,1,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,6,7,7,7,7,1,1,2,4,4,5,5,5,4,3,5,7,7,1,7,1,7,1,6,4,7,2,4,2,2,4,5,6,5, ,1,7,7,7,7,7,1,1,7,7,4,5,7,2,4,2,0,7,1,6.83333333333333,5,2.42857142857143,5
2/10/2021 7:08:13,2/10/2021 7:11:24,100,191,1,27,9,1,71,5,5,4,0, ,3,1, ,7,1,7,1,5,7,1,1,6,7,4,2,5,3,4,4,4,7,7,7,7,7,7,6,2,3,1,1,1,4,2,7,1,6,6,5,5,6,5,4,6,6,4,6,5,5,5,5,4,6,4,1, ,7,7,7,7,1,4,4,2,1,6,1,3,2,3,2,1,6.22222222222222,3.71428571428571,5.16666666666667,1.6,4.71428571428571,4
2/10/2021 6:02:46,2/10/2021 7:11:50,100,4144,1,57,8,1,99,5,5,6,1, ,4,1, ,7,7,7,1,5,7,5,1,4,7,7,5,5,5,5,3,4,7,7,7,7,5,1,1,2,4,4,5,5,5,5,5,5,7,1,7,7,7,7,1,7,5,7,1,1,1,5,7,1,7,1,1, ,1,7,3,7,1,3,5,7,7,3,3,1,1,1,1,1,4.88888888888889,4.85714285714286,7,4.6,2.14285714285714,1
2/10/2021 6:59:55,2/10/2021 7:12:15,100,739,1,60,8,1,40,6,5,3,0, ,4,1, ,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,7,1,1,1,4,4,7,7,7,1,7,7,7,7,1,7,7,7,1,7,4,7,1,1,1,1,7,1,7,1,1, ,7,7,7,7,7,1,1,7,7,7,1,7,1,1,1,1,7,1,7,5.8,1.42857142857143,1
2/10/2021 7:13:42,2/10/2021 7:14:40,100,58,1,61,8,4,10,5,5,4,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:59:58,2/10/2021 7:14:43,100,884,1,63,4,1,92,5,5,2,0, ,2, ,2,6,6,6,3,5,5,6,3,6,6,6,6,6,6,6,5,6,6,6,6,6,5,4,5,2,4,4,4,6,6,6,6,6,6,6,6,6,4,6,6,6,4,3,5,5,4,4,5,6,6,6, ,1,2,5,2,5,2,2,3,3,4,2,2,2,2,3,2,0,4.33333333333333,5,5.16666666666667,4.8,4.28571428571429,6
2/10/2021 7:03:46,2/10/2021 7:16:46,100,779,1,53,6,1,7,5,5,4,0, ,4,1, ,7,6,7,1,5,7,1,1,7,1,6,6,4,4,4,6,1,7,7,7,7,7,1,1,2,4,1,1,1,1,1,7,1,3,1,4,7,7,7,1,1,4,7,3,1,1,1,7,1,7,1,1, ,2,7,7,7,7,4,2,7,7,7,1,4,7,1,1,1,6.44444444444444,3.85714285714286,7,1,2.57142857142857,1
2/10/2021 6:23:42,2/10/2021 7:17:28,100,3225,1,33,9,1,100,5,5,6,0, ,2,1, ,7,1,7,1,5,7,1,1,5,1,6,5,4,5,3,2,4,7,7,7,7,2,3,4,2,4,4,7,4,7,2,2,7,5,5,4,7,4,7,1,7,3,7,1,2,3,4,7,3,6,2,1, ,7,7,7,7,7,5,6,4,5,6,6,4,1,1,2,1,6.77777777777778,5,6.16666666666667,6.2,2.14285714285714,2.5
2/10/2021 6:59:33,2/10/2021 7:23:02,100,1409,1,32,8,1,60,6,6,6,1, ,2,1, ,7,3,7,1,5,7,2,2,6,3,3,3,4,3,6,6,3,6,7,6,7,5,3,3,2,4,3,6,6,7,4,2,7,7,5,3,6,6,6,1,6,3,6,3,2,2,2,4,2,5,2,1, ,5,7,6,6,5,2,2,5,5,4,6,5,2,4,3,1,6.22222222222222,2.85714285714286,6,6.4,2.14285714285714,2
2/10/2021 7:08:19,2/10/2021 7:23:55,100,936,1,53,9,1,51,5,5,6,0, ,3, ,1,7,3,6,1,5,5,2,1,6,4,2,4,4,4,3,4,3,5,7,5,7,3,2,2,2,4,4,4,4,4,4,6,4,7,4,1,7,5,4,3,4,4,4,3,1,1,1,5,4,5,3, ,1,5,7,6,7,4,5,4,6,6,4,2,7,4,3,3,0,5.88888888888889,3.71428571428571,6,3.6,2.42857142857143,3.5
2/10/2021 7:15:50,2/10/2021 7:25:01,100,550,1,33,9,1,51,5,5,4,0, ,2, ,1,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,3,2,1,2,4,2,4,7,7,1,7,7,7,7,1,7,1,7,1,7,4,1,1,1,1,1,1,1,1,1, ,1,7,7,7,7,7,1,1,7,6,7,1,7,1,7,7,0,7,1,6.83333333333333,5.2,1.42857142857143,1
2/10/2021 7:19:11,2/10/2021 7:26:35,100,444,1,46,8,1,41,6,3,3,0, ,3, ,1,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,7,1,1,2,4,4,5,5,5,5,3,5,7,7,1,7,1,7,2,5,4,6,3,3,2,2,6,6,2,6, ,1,7,7,7,7,7,1,1,7,7,3,5,7,3,2,6,0,7,1,7,5,2.71428571428571,6
2/10/2021 7:26:00,2/10/2021 7:27:07,100,66,1,44,8,4,51,5,5,3,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 7:06:47,2/10/2021 7:27:19,100,1232,1,66,8,1,100,6,6,6,1, ,3,1, ,5,5,4,5,5,3,4,6,2,7,7,7,7,7,1,1,7,7,6,5,5,7,6,3,2,4,4,5,5,4,4,4,4,2,1,1,7,5,4,6,4,3,7,7,5,6,6,2,1,7,1,1, ,3,3,4,2,1,7,7,5,2,4,4,7,4,6,1,1,3,7,5,4.4,5.28571428571429,1
2/10/2021 7:24:44,2/10/2021 7:27:52,100,188,1,45,6,1,50,5,5,2,1, ,4,1, ,5,2,7,2,5,7,1,1,5,1,1,1,3,3,4,3,4,7,5,5,5,5,5,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, ,6,6,7,7,7,4,5,3,3,4,4,4,4,4,4,1,6.33333333333333,3,4.66666666666667,4,4,4
2/10/2021 7:27:57,2/10/2021 7:29:08,100,70,1,22,6,4,50,3,3,2,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 7:28:23,2/10/2021 7:29:08,100,45,1,30,8,4,29,3,3,6,1, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/10/2021 6:10:17,2/10/2021 7:32:57,100,4960,1,32,9,1,50,6,6,4,0, ,4, ,1,7,5,7,1,5,7,5,1,5,4,6,6,6,6,2,3,4,5,7,7,7,5,3,1,2,4,4,1,7,5,1,7,5,7,1,1,7,7,6,1,7,5,7,5,1,1,1,1,3,6,5, ,1,3,7,3,7,4,6,5,7,5,7,1,7,1,7,2,0,5.55555555555556,5.57142857142857,6.33333333333333,3.8,2.14285714285714,4
2/10/2021 7:18:04,2/10/2021 7:33:42,100,938,1,63,4,1,91,5,5,2,0, ,2,1, ,6,6,6,3,5,6,6,4,6,6,6,6,6,4,6,6,6,6,6,6,6,3,4,4,2,4,4,3,4,3,4,6,2,6,6,6,6,3,6,6,6,3,6,6,6,5,4,6,6,6,6,1, ,2,5,2,4,2,2,2,4,4,4,2,2,2,2,2,1,4.33333333333333,4.57142857142857,5.33333333333333,2.8,4.57142857142857,6
2/10/2021 7:17:24,2/10/2021 7:33:47,100,983,1,33,8,1,50,5,5,4,0, ,2, ,1,7,5,7,4,5,6,4,5,2,1,7,7,7,5,3,4,1,7,7,7,7,7,1,1,2,4,4,1,1,1,1,7,1,1,1,1,7,4,1,1,3,1,5,1,1,1,1,7,1,7,1, ,1,3,4,4,3,7,5,4,7,7,7,1,7,5,1,1,0,4.77777777777778,5.14285714285714,7,1,1.57142857142857,1
2/10/2021 7:23:57,2/10/2021 7:35:13,100,676,1,73,8,1,65,1,5,6,1, ,4,1, ,7,1,7,1,5,7,1,1,7,3,4,3,2,1,6,6,2,7,7,7,7,6,2,1,2,4,1,6,7,7,7,2,7,7,7,1,7,4,1,1,7,4,7,1,1,1,1,7,1,7,1,1, ,7,7,7,7,5,2,2,7,6,1,6,7,1,1,1,1,6.77777777777778,2.28571428571429,6.83333333333333,6.6,1.42857142857143,1
2/10/2021 7:25:18,2/10/2021 7:37:09,100,711,1,35,5,1,48,3,3,1,1, ,2,1, ,7,1,7,1,5,7,1,1,1,1,1,1,6,1,7,7,1,6,3,2,7,1,1,1,2,4,4,1,7,1,1,7,1,7,7,4,7,5,7,7,7,1,7,1,1,1,1,7,7,1,7,1, ,7,7,7,7,7,1,1,7,7,7,1,4,1,1,7,1,6.33333333333333,1.71428571428571,5.33333333333333,2.2,1.85714285714286,7
